filename,label,group,alpha,mode
img_00115.png,not_blorbo,img_0025,0.5,mag_phase_rgb
img_00116.png,not_blorbo,img_0025,0.7,mag_phase_rgb
img_00117.png,not_blorbo,img_0025,0.85,mag_phase_rgb
img_00118.png,not_blorbo,img_0025,1.0,mag_phase_rgb
img_00119.png,not_blorbo,img_0025,0.0,phase
img_00120.png,not_blorbo,img_0025,0.15,phase
img_00121.png,not_blorbo,img_0025,0.3,phase
img_00122.png,not_blorbo,img_0025,0.5,phase
img_00123.png,not_blorbo,img_0025,0.7,phase
img_00124.png,not_blorbo,img_0025,0.85,phase
img_00125.png,not_blorbo,img_0025,1.0,phase
img_00126.png,not_blorbo,img_0026,0.0,annular_high
img_00127.png,not_blorbo,img_0026,0.15,annular_high
img_00128.png,not_blorbo,img_0026,0.3,annular_high
img_00129.png,not_blorbo,img_0026,0.5,annular_high
img_00130.png,not_blorbo,img_0026,0.7,annular_high
img_00131.png,not_blorbo,img_0026,0.85,annular_high
img_00132.png,not_blorbo,img_0026,1.0,annular_high
img_00133.png,not_blorbo,img_0026,0.0,annular_low
img_00134.png,not_blorbo,img_0026,0.15,annular_low
img_00135.png,not_blorbo,img_0026,0.3,annular_low
img_00136.png,not_blorbo,img_0026,0.5,annular_low
img_00137.png,not_blorbo,img_0026,0.7,annular_low
img_00138.png,not_blorbo,img_0026,0.85,annular_low
img_00139.png,not_blorbo,img_0026,1.0,annular_low
img_00140.png,not_blorbo,img_0026,0.0,annular_mid
img_00141.png,not_blorbo,img_0026,0.15,annular_mid
img_00142.png,not_blorbo,img_0026,0.3,annular_mid
img_00143.png,not_blorbo,img_0026,0.5,annular_mid
img_00144.png,not_blorbo,img_0026,0.7,annular_mid
img_00145.png,not_blorbo,img_0026,0.85,annular_mid
img_00146.png,not_blorbo,img_0026,1.0,annular_mid
img_00147.png,not_blorbo,img_0026,0.0,mag_log
img_00148.png,not_blorbo,img_0026,0.15,mag_log
img_00149.png,not_blorbo,img_0026,0.3,mag_log
img_00150.png,not_blorbo,img_0026,0.5,mag_log
img_00151.png,not_blorbo,img_0026,0.7,mag_log
img_00152.png,not_blorbo,img_0026,0.85,mag_log
img_00153.png,not_blorbo,img_0026,1.0,mag_log
img_00154.png,not_blorbo,img_0026,0.0,mag_phase_rgb
img_00155.png,not_blorbo,img_0026,0.15,mag_phase_rgb
img_00156.png,not_blorbo,img_0026,0.3,mag_phase_rgb
img_00157.png,not_blorbo,img_0026,0.5,mag_phase_rgb
img_00158.png,not_blorbo,img_0026,0.7,mag_phase_rgb
img_00159.png,not_blorbo,img_0026,0.85,mag_phase_rgb
img_00160.png,not_blorbo,img_0026,1.0,mag_phase_rgb
img_00161.png,not_blorbo,img_0026,0.0,phase
img_00162.png,not_blorbo,img_0026,0.15,phase
img_00163.png,not_blorbo,img_0026,0.3,phase
img_00164.png,not_blorbo,img_0026,0.5,phase
img_00165.png,not_blorbo,img_0026,0.7,phase
img_00166.png,not_blorbo,img_0026,0.85,phase
img_00167.png,not_blorbo,img_0026,1.0,phase
img_00168.png,not_blorbo,img_0027,0.0,annular_high
img_00169.png,not_blorbo,img_0027,0.15,annular_high
img_00170.png,not_blorbo,img_0027,0.3,annular_high
img_00171.png,not_blorbo,img_0027,0.5,annular_high
img_00172.png,not_blorbo,img_0027,0.7,annular_high
img_00173.png,not_blorbo,img_0027,0.85,annular_high
img_00174.png,not_blorbo,img_0027,1.0,annular_high
img_00175.png,not_blorbo,img_0027,0.0,annular_low
img_00176.png,not_blorbo,img_0027,0.15,annular_low
img_00177.png,not_blorbo,img_0027,0.3,annular_low
img_00178.png,not_blorbo,img_0027,0.5,annular_low
img_00179.png,not_blorbo,img_0027,0.7,annular_low
img_00180.png,not_blorbo,img_0027,0.85,annular_low
img_00181.png,not_blorbo,img_0027,1.0,annular_low
img_00182.png,not_blorbo,img_0027,0.0,annular_mid
img_00183.png,not_blorbo,img_0027,0.15,annular_mid
img_00184.png,not_blorbo,img_0027,0.3,annular_mid
img_00185.png,not_blorbo,img_0027,0.5,annular_mid
img_00186.png,not_blorbo,img_0027,0.7,annular_mid
img_00187.png,not_blorbo,img_0027,0.85,annular_mid
img_00188.png,not_blorbo,img_0027,1.0,annular_mid
img_00189.png,not_blorbo,img_0027,0.0,mag_log
img_00190.png,not_blorbo,img_0027,0.15,mag_log
img_00191.png,not_blorbo,img_0027,0.3,mag_log
img_00192.png,not_blorbo,img_0027,0.5,mag_log
img_00193.png,not_blorbo,img_0027,0.7,mag_log
img_00194.png,not_blorbo,img_0027,0.85,mag_log
img_00195.png,not_blorbo,img_0027,1.0,mag_log
img_00196.png,not_blorbo,img_0027,0.0,mag_phase_rgb
img_00197.png,not_blorbo,img_0027,0.15,mag_phase_rgb
img_00198.png,not_blorbo,img_0027,0.3,mag_phase_rgb
img_00199.png,not_blorbo,img_0027,0.5,mag_phase_rgb
img_00200.png,not_blorbo,img_0027,0.7,mag_phase_rgb
img_00201.png,not_blorbo,img_0027,0.85,mag_phase_rgb
img_00202.png,not_blorbo,img_0027,1.0,mag_phase_rgb
img_00203.png,not_blorbo,img_0027,0.0,phase
img_00204.png,not_blorbo,img_0027,0.15,phase
img_00205.png,not_blorbo,img_0027,0.3,phase
img_00206.png,not_blorbo,img_0027,0.5,phase
img_00207.png,not_blorbo,img_0027,0.7,phase
img_00208.png,not_blorbo,img_0027,0.85,phase
img_00209.png,not_blorbo,img_0027,1.0,phase
img_00210.png,not_blorbo,img_0028,0.0,annular_high
img_00211.png,not_blorbo,img_0028,0.15,annular_high
img_00212.png,not_blorbo,img_0028,0.3,annular_high
img_00213.png,not_blorbo,img_0028,0.5,annular_high
img_00214.png,not_blorbo,img_0028,0.7,annular_high
img_00215.png,not_blorbo,img_0028,0.85,annular_high
img_00216.png,not_blorbo,img_0028,1.0,annular_high
img_00217.png,not_blorbo,img_0028,0.0,annular_low
img_00218.png,not_blorbo,img_0028,0.15,annular_low
img_00219.png,not_blorbo,img_0028,0.3,annular_low
img_00220.png,not_blorbo,img_0028,0.5,annular_low
img_00221.png,not_blorbo,img_0028,0.7,annular_low
img_00222.png,not_blorbo,img_0028,0.85,annular_low
img_00223.png,not_blorbo,img_0028,1.0,annular_low
img_00224.png,not_blorbo,img_0028,0.0,annular_mid
img_00225.png,not_blorbo,img_0028,0.15,annular_mid
img_00226.png,not_blorbo,img_0028,0.3,annular_mid
img_00227.png,not_blorbo,img_0028,0.5,annular_mid
img_00228.png,not_blorbo,img_0028,0.7,annular_mid
img_00229.png,not_blorbo,img_0028,0.85,annular_mid
img_00230.png,not_blorbo,img_0028,1.0,annular_mid
img_00231.png,not_blorbo,img_0028,0.0,mag_log
img_00232.png,not_blorbo,img_0028,0.15,mag_log
img_00233.png,not_blorbo,img_0028,0.3,mag_log
img_00234.png,not_blorbo,img_0028,0.5,mag_log
img_00235.png,not_blorbo,img_0028,0.7,mag_log
img_00236.png,not_blorbo,img_0028,0.85,mag_log
img_00237.png,not_blorbo,img_0028,1.0,mag_log
img_00238.png,not_blorbo,img_0028,0.0,mag_phase_rgb
img_00239.png,not_blorbo,img_0028,0.15,mag_phase_rgb
img_00240.png,not_blorbo,img_0028,0.3,mag_phase_rgb
img_00241.png,not_blorbo,img_0028,0.5,mag_phase_rgb
img_00242.png,not_blorbo,img_0028,0.7,mag_phase_rgb
img_00243.png,not_blorbo,img_0028,0.85,mag_phase_rgb
img_00244.png,not_blorbo,img_0028,1.0,mag_phase_rgb
img_00245.png,not_blorbo,img_0028,0.0,phase
img_00246.png,not_blorbo,img_0028,0.15,phase
img_00247.png,not_blorbo,img_0028,0.3,phase
img_00248.png,not_blorbo,img_0028,0.5,phase
img_00249.png,not_blorbo,img_0028,0.7,phase
img_00250.png,not_blorbo,img_0028,0.85,phase
img_00251.png,not_blorbo,img_0028,1.0,phase
img_00252.png,not_blorbo,img_0029,0.0,annular_high
img_00253.png,not_blorbo,img_0029,0.15,annular_high
img_00254.png,not_blorbo,img_0029,0.3,annular_high
img_00255.png,not_blorbo,img_0029,0.5,annular_high
img_00256.png,not_blorbo,img_0029,0.7,annular_high
img_00257.png,not_blorbo,img_0029,0.85,annular_high
img_00258.png,not_blorbo,img_0029,1.0,annular_high
img_00259.png,not_blorbo,img_0029,0.0,annular_low
img_00260.png,not_blorbo,img_0029,0.15,annular_low
img_00261.png,not_blorbo,img_0029,0.3,annular_low
img_00262.png,not_blorbo,img_0029,0.5,annular_low
img_00263.png,not_blorbo,img_0029,0.7,annular_low
img_00264.png,not_blorbo,img_0029,0.85,annular_low
img_00265.png,not_blorbo,img_0029,1.0,annular_low
img_00266.png,not_blorbo,img_0029,0.0,annular_mid
img_00267.png,not_blorbo,img_0029,0.15,annular_mid
img_00268.png,not_blorbo,img_0029,0.3,annular_mid
img_00269.png,not_blorbo,img_0029,0.5,annular_mid
img_00270.png,not_blorbo,img_0029,0.7,annular_mid
img_00271.png,not_blorbo,img_0029,0.85,annular_mid
img_00272.png,not_blorbo,img_0029,1.0,annular_mid
img_00273.png,not_blorbo,img_0029,0.0,mag_log
img_00274.png,not_blorbo,img_0029,0.15,mag_log
img_00275.png,not_blorbo,img_0029,0.3,mag_log
img_00276.png,not_blorbo,img_0029,0.5,mag_log
img_00277.png,not_blorbo,img_0029,0.7,mag_log
img_00278.png,not_blorbo,img_0029,0.85,mag_log
img_00279.png,not_blorbo,img_0029,1.0,mag_log
img_00280.png,not_blorbo,img_0029,0.0,mag_phase_rgb
img_00281.png,not_blorbo,img_0029,0.15,mag_phase_rgb
img_00282.png,not_blorbo,img_0029,0.3,mag_phase_rgb
img_00283.png,not_blorbo,img_0029,0.5,mag_phase_rgb
img_00284.png,not_blorbo,img_0029,0.7,mag_phase_rgb
img_00285.png,not_blorbo,img_0029,0.85,mag_phase_rgb
img_00286.png,not_blorbo,img_0029,1.0,mag_phase_rgb
img_00287.png,not_blorbo,img_0029,0.0,phase
img_00288.png,not_blorbo,img_0029,0.15,phase
img_00289.png,not_blorbo,img_0029,0.3,phase
img_00290.png,not_blorbo,img_0029,0.5,phase
img_00291.png,not_blorbo,img_0029,0.7,phase
img_00292.png,not_blorbo,img_0029,0.85,phase
img_00293.png,not_blorbo,img_0029,1.0,phase
img_00294.png,not_blorbo,img_0030,0.0,annular_high
img_00295.png,not_blorbo,img_0030,0.15,annular_high
img_00296.png,not_blorbo,img_0030,0.3,annular_high
img_00297.png,not_blorbo,img_0030,0.5,annular_high
img_00298.png,not_blorbo,img_0030,0.7,annular_high
img_00299.png,not_blorbo,img_0030,0.85,annular_high
img_00300.png,not_blorbo,img_0030,1.0,annular_high
img_00301.png,not_blorbo,img_0030,0.0,annular_low
img_00302.png,not_blorbo,img_0030,0.15,annular_low
img_00303.png,not_blorbo,img_0030,0.3,annular_low
img_00304.png,not_blorbo,img_0030,0.5,annular_low
img_00305.png,not_blorbo,img_0030,0.7,annular_low
img_00306.png,not_blorbo,img_0030,0.85,annular_low
img_00307.png,not_blorbo,img_0030,1.0,annular_low
img_00308.png,not_blorbo,img_0030,0.0,annular_mid
img_00309.png,not_blorbo,img_0030,0.15,annular_mid
img_00310.png,not_blorbo,img_0030,0.3,annular_mid
img_00311.png,not_blorbo,img_0030,0.5,annular_mid
img_00312.png,not_blorbo,img_0030,0.7,annular_mid
img_00313.png,not_blorbo,img_0030,0.85,annular_mid
img_00314.png,not_blorbo,img_0030,1.0,annular_mid
img_00315.png,not_blorbo,img_0030,0.0,mag_log
img_00316.png,not_blorbo,img_0030,0.15,mag_log
img_00317.png,not_blorbo,img_0030,0.3,mag_log
img_00318.png,not_blorbo,img_0030,0.5,mag_log
img_00319.png,not_blorbo,img_0030,0.7,mag_log
img_00320.png,not_blorbo,img_0030,0.85,mag_log
img_00321.png,not_blorbo,img_0030,1.0,mag_log
img_00322.png,not_blorbo,img_0030,0.0,mag_phase_rgb
img_00323.png,not_blorbo,img_0030,0.15,mag_phase_rgb
img_00324.png,not_blorbo,img_0030,0.3,mag_phase_rgb
img_00325.png,not_blorbo,img_0030,0.5,mag_phase_rgb
img_00326.png,not_blorbo,img_0030,0.7,mag_phase_rgb
img_00327.png,not_blorbo,img_0030,0.85,mag_phase_rgb
img_00328.png,not_blorbo,img_0030,1.0,mag_phase_rgb
img_00329.png,not_blorbo,img_0030,0.0,phase
img_00330.png,not_blorbo,img_0030,0.15,phase
img_00331.png,not_blorbo,img_0030,0.3,phase
img_00332.png,not_blorbo,img_0030,0.5,phase
img_00333.png,not_blorbo,img_0030,0.7,phase
img_00334.png,not_blorbo,img_0030,0.85,phase
img_00335.png,not_blorbo,img_0030,1.0,phase
img_00336.png,not_blorbo,img_0031,0.0,annular_high
img_00337.png,not_blorbo,img_0031,0.15,annular_high
img_00338.png,not_blorbo,img_0031,0.3,annular_high
img_00339.png,not_blorbo,img_0031,0.5,annular_high
img_00340.png,not_blorbo,img_0031,0.7,annular_high
img_00341.png,not_blorbo,img_0031,0.85,annular_high
img_00342.png,not_blorbo,img_0031,1.0,annular_high
img_00343.png,not_blorbo,img_0031,0.0,annular_low
img_00344.png,not_blorbo,img_0031,0.15,annular_low
img_00345.png,not_blorbo,img_0031,0.3,annular_low
img_00346.png,not_blorbo,img_0031,0.5,annular_low
img_00347.png,not_blorbo,img_0031,0.7,annular_low
img_00348.png,not_blorbo,img_0031,0.85,annular_low
img_00349.png,not_blorbo,img_0031,1.0,annular_low
img_00350.png,not_blorbo,img_0031,0.0,annular_mid
img_00351.png,not_blorbo,img_0031,0.15,annular_mid
img_00352.png,not_blorbo,img_0031,0.3,annular_mid
img_00353.png,not_blorbo,img_0031,0.5,annular_mid
img_00354.png,not_blorbo,img_0031,0.7,annular_mid
img_00355.png,not_blorbo,img_0031,0.85,annular_mid
img_00356.png,not_blorbo,img_0031,1.0,annular_mid
img_00357.png,not_blorbo,img_0031,0.0,mag_log
img_00358.png,not_blorbo,img_0031,0.15,mag_log
img_00359.png,not_blorbo,img_0031,0.3,mag_log
img_00360.png,not_blorbo,img_0031,0.5,mag_log
img_00361.png,not_blorbo,img_0031,0.7,mag_log
img_00362.png,not_blorbo,img_0031,0.85,mag_log
img_00363.png,not_blorbo,img_0031,1.0,mag_log
img_00364.png,not_blorbo,img_0031,0.0,mag_phase_rgb
img_00365.png,not_blorbo,img_0031,0.15,mag_phase_rgb
img_00366.png,not_blorbo,img_0031,0.3,mag_phase_rgb
img_00367.png,not_blorbo,img_0031,0.5,mag_phase_rgb
img_00368.png,not_blorbo,img_0031,0.7,mag_phase_rgb
img_00369.png,not_blorbo,img_0031,0.85,mag_phase_rgb
img_00370.png,not_blorbo,img_0031,1.0,mag_phase_rgb
img_00371.png,not_blorbo,img_0031,0.0,phase
img_00372.png,not_blorbo,img_0031,0.15,phase
img_00373.png,not_blorbo,img_0031,0.3,phase
img_00374.png,not_blorbo,img_0031,0.5,phase
img_00375.png,not_blorbo,img_0031,0.7,phase
img_00376.png,not_blorbo,img_0031,0.85,phase
img_00377.png,not_blorbo,img_0031,1.0,phase
img_00378.png,not_blorbo,img_0032,0.0,annular_high
img_00379.png,not_blorbo,img_0032,0.15,annular_high
img_00380.png,not_blorbo,img_0032,0.3,annular_high
img_00381.png,not_blorbo,img_0032,0.5,annular_high
img_00382.png,not_blorbo,img_0032,0.7,annular_high
img_00383.png,not_blorbo,img_0032,0.85,annular_high
img_00384.png,not_blorbo,img_0032,1.0,annular_high
img_00385.png,not_blorbo,img_0032,0.0,annular_low
img_00386.png,not_blorbo,img_0032,0.15,annular_low
img_00387.png,not_blorbo,img_0032,0.3,annular_low
img_00388.png,not_blorbo,img_0032,0.5,annular_low
img_00389.png,not_blorbo,img_0032,0.7,annular_low
img_00390.png,not_blorbo,img_0032,0.85,annular_low
img_00391.png,not_blorbo,img_0032,1.0,annular_low
img_00392.png,not_blorbo,img_0032,0.0,annular_mid
img_00393.png,not_blorbo,img_0032,0.15,annular_mid
img_00394.png,not_blorbo,img_0032,0.3,annular_mid
img_00395.png,not_blorbo,img_0032,0.5,annular_mid
img_00396.png,not_blorbo,img_0032,0.7,annular_mid
img_00397.png,not_blorbo,img_0032,0.85,annular_mid
img_00398.png,not_blorbo,img_0032,1.0,annular_mid
img_00399.png,not_blorbo,img_0032,0.0,mag_log
img_00400.png,not_blorbo,img_0032,0.15,mag_log
img_00401.png,not_blorbo,img_0032,0.3,mag_log
img_00402.png,not_blorbo,img_0032,0.5,mag_log
img_00403.png,not_blorbo,img_0032,0.7,mag_log
img_00404.png,not_blorbo,img_0032,0.85,mag_log
img_00405.png,not_blorbo,img_0032,1.0,mag_log
img_00406.png,not_blorbo,img_0032,0.0,mag_phase_rgb
img_00407.png,not_blorbo,img_0032,0.15,mag_phase_rgb
img_00408.png,not_blorbo,img_0032,0.3,mag_phase_rgb
img_00409.png,not_blorbo,img_0032,0.5,mag_phase_rgb
img_00410.png,not_blorbo,img_0032,0.7,mag_phase_rgb
img_00411.png,not_blorbo,img_0032,0.85,mag_phase_rgb
img_00412.png,not_blorbo,img_0032,1.0,mag_phase_rgb
img_00413.png,not_blorbo,img_0032,0.0,phase
img_00414.png,not_blorbo,img_0032,0.15,phase
img_00415.png,not_blorbo,img_0032,0.3,phase
img_00416.png,not_blorbo,img_0032,0.5,phase
img_00417.png,not_blorbo,img_0032,0.7,phase
img_00418.png,not_blorbo,img_0032,0.85,phase
img_00419.png,not_blorbo,img_0032,1.0,phase
img_00420.png,not_blorbo,img_0033,0.0,annular_high
img_00421.png,not_blorbo,img_0033,0.15,annular_high
img_00422.png,not_blorbo,img_0033,0.3,annular_high
img_00423.png,not_blorbo,img_0033,0.5,annular_high
img_00424.png,not_blorbo,img_0033,0.7,annular_high
img_00425.png,not_blorbo,img_0033,0.85,annular_high
img_00426.png,not_blorbo,img_0033,1.0,annular_high
img_00427.png,not_blorbo,img_0033,0.0,annular_low
img_00428.png,not_blorbo,img_0033,0.15,annular_low
img_00429.png,not_blorbo,img_0033,0.3,annular_low
img_00430.png,not_blorbo,img_0033,0.5,annular_low
img_00431.png,not_blorbo,img_0033,0.7,annular_low
img_00432.png,not_blorbo,img_0033,0.85,annular_low
img_00433.png,not_blorbo,img_0033,1.0,annular_low
img_00434.png,not_blorbo,img_0033,0.0,annular_mid
img_00435.png,not_blorbo,img_0033,0.15,annular_mid
img_00436.png,not_blorbo,img_0033,0.3,annular_mid
img_00437.png,not_blorbo,img_0033,0.5,annular_mid
img_00438.png,not_blorbo,img_0033,0.7,annular_mid
img_00439.png,not_blorbo,img_0033,0.85,annular_mid
img_00440.png,not_blorbo,img_0033,1.0,annular_mid
img_00441.png,not_blorbo,img_0033,0.0,mag_log
img_00442.png,not_blorbo,img_0033,0.15,mag_log
img_00443.png,not_blorbo,img_0033,0.3,mag_log
img_00444.png,not_blorbo,img_0033,0.5,mag_log
img_00445.png,not_blorbo,img_0033,0.7,mag_log
img_00446.png,not_blorbo,img_0033,0.85,mag_log
img_00447.png,not_blorbo,img_0033,1.0,mag_log
img_00448.png,not_blorbo,img_0033,0.0,mag_phase_rgb
img_00449.png,not_blorbo,img_0033,0.15,mag_phase_rgb
img_00450.png,not_blorbo,img_0033,0.3,mag_phase_rgb
img_00451.png,not_blorbo,img_0033,0.5,mag_phase_rgb
img_00452.png,not_blorbo,img_0033,0.7,mag_phase_rgb
img_00453.png,not_blorbo,img_0033,0.85,mag_phase_rgb
img_00454.png,not_blorbo,img_0033,1.0,mag_phase_rgb
img_00455.png,not_blorbo,img_0033,0.0,phase
img_00456.png,not_blorbo,img_0033,0.15,phase
img_00457.png,not_blorbo,img_0033,0.3,phase
img_00458.png,not_blorbo,img_0033,0.5,phase
img_00459.png,not_blorbo,img_0033,0.7,phase
img_00460.png,not_blorbo,img_0033,0.85,phase
img_00461.png,not_blorbo,img_0033,1.0,phase
img_00462.png,not_blorbo,img_0034,0.0,annular_high
img_00463.png,not_blorbo,img_0034,0.15,annular_high
img_00464.png,not_blorbo,img_0034,0.3,annular_high
img_00465.png,not_blorbo,img_0034,0.5,annular_high
img_00466.png,not_blorbo,img_0034,0.7,annular_high
img_00467.png,not_blorbo,img_0034,0.85,annular_high
img_00468.png,not_blorbo,img_0034,1.0,annular_high
img_00469.png,not_blorbo,img_0034,0.0,annular_low
img_00470.png,not_blorbo,img_0034,0.15,annular_low
img_00471.png,not_blorbo,img_0034,0.3,annular_low
img_00472.png,not_blorbo,img_0034,0.5,annular_low
img_00473.png,not_blorbo,img_0034,0.7,annular_low
img_00474.png,not_blorbo,img_0034,0.85,annular_low
img_00475.png,not_blorbo,img_0034,1.0,annular_low
img_00476.png,not_blorbo,img_0034,0.0,annular_mid
img_00477.png,not_blorbo,img_0034,0.15,annular_mid
img_00478.png,not_blorbo,img_0034,0.3,annular_mid
img_00479.png,not_blorbo,img_0034,0.5,annular_mid
img_00480.png,not_blorbo,img_0034,0.7,annular_mid
img_00481.png,not_blorbo,img_0034,0.85,annular_mid
img_00482.png,not_blorbo,img_0034,1.0,annular_mid
img_00483.png,not_blorbo,img_0034,0.0,mag_log
img_00484.png,not_blorbo,img_0034,0.15,mag_log
img_00485.png,not_blorbo,img_0034,0.3,mag_log
img_00486.png,not_blorbo,img_0034,0.5,mag_log
img_00487.png,not_blorbo,img_0034,0.7,mag_log
img_00488.png,not_blorbo,img_0034,0.85,mag_log
img_00489.png,not_blorbo,img_0034,1.0,mag_log
img_00490.png,not_blorbo,img_0034,0.0,mag_phase_rgb
img_00491.png,not_blorbo,img_0034,0.15,mag_phase_rgb
img_00492.png,not_blorbo,img_0034,0.3,mag_phase_rgb
img_00493.png,not_blorbo,img_0034,0.5,mag_phase_rgb
img_00494.png,not_blorbo,img_0034,0.7,mag_phase_rgb
img_00495.png,not_blorbo,img_0034,0.85,mag_phase_rgb
img_00496.png,not_blorbo,img_0034,1.0,mag_phase_rgb
img_00497.png,not_blorbo,img_0034,0.0,phase
img_00498.png,not_blorbo,img_0034,0.15,phase
img_00499.png,not_blorbo,img_0034,0.3,phase
img_00500.png,not_blorbo,img_0034,0.5,phase
img_00501.png,not_blorbo,img_0034,0.7,phase
img_00502.png,not_blorbo,img_0034,0.85,phase
img_00503.png,not_blorbo,img_0034,1.0,phase
img_00504.png,not_blorbo,img_0035,0.0,annular_high
img_00505.png,not_blorbo,img_0035,0.15,annular_high
img_00506.png,not_blorbo,img_0035,0.3,annular_high
img_00507.png,not_blorbo,img_0035,0.5,annular_high
img_00508.png,not_blorbo,img_0035,0.7,annular_high
img_00509.png,not_blorbo,img_0035,0.85,annular_high
img_00510.png,not_blorbo,img_0035,1.0,annular_high
img_00511.png,not_blorbo,img_0035,0.0,annular_low
img_00512.png,not_blorbo,img_0035,0.15,annular_low
img_00513.png,not_blorbo,img_0035,0.3,annular_low
img_00514.png,not_blorbo,img_0035,0.5,annular_low
img_00515.png,not_blorbo,img_0035,0.7,annular_low
img_00516.png,not_blorbo,img_0035,0.85,annular_low
img_00517.png,not_blorbo,img_0035,1.0,annular_low
img_00518.png,not_blorbo,img_0035,0.0,annular_mid
img_00519.png,not_blorbo,img_0035,0.15,annular_mid
img_00520.png,not_blorbo,img_0035,0.3,annular_mid
img_00521.png,not_blorbo,img_0035,0.5,annular_mid
img_00522.png,not_blorbo,img_0035,0.7,annular_mid
img_00523.png,not_blorbo,img_0035,0.85,annular_mid
img_00524.png,not_blorbo,img_0035,1.0,annular_mid
img_00525.png,not_blorbo,img_0035,0.0,mag_log
img_00526.png,not_blorbo,img_0035,0.15,mag_log
img_00527.png,not_blorbo,img_0035,0.3,mag_log
img_00528.png,not_blorbo,img_0035,0.5,mag_log
img_00529.png,not_blorbo,img_0035,0.7,mag_log
img_00530.png,not_blorbo,img_0035,0.85,mag_log
img_00531.png,not_blorbo,img_0035,1.0,mag_log
img_00532.png,not_blorbo,img_0035,0.0,mag_phase_rgb
img_00533.png,not_blorbo,img_0035,0.15,mag_phase_rgb
img_00534.png,not_blorbo,img_0035,0.3,mag_phase_rgb
img_00535.png,not_blorbo,img_0035,0.5,mag_phase_rgb
img_00536.png,not_blorbo,img_0035,0.7,mag_phase_rgb
img_00537.png,not_blorbo,img_0035,0.85,mag_phase_rgb
img_00538.png,not_blorbo,img_0035,1.0,mag_phase_rgb
img_00539.png,not_blorbo,img_0035,0.0,phase
img_00540.png,not_blorbo,img_0035,0.15,phase
img_00541.png,not_blorbo,img_0035,0.3,phase
img_00542.png,not_blorbo,img_0035,0.5,phase
img_00543.png,not_blorbo,img_0035,0.7,phase
img_00544.png,not_blorbo,img_0035,0.85,phase
img_00545.png,not_blorbo,img_0035,1.0,phase
img_00546.png,not_blorbo,img_0036,0.0,annular_high
img_00547.png,not_blorbo,img_0036,0.15,annular_high
img_00548.png,not_blorbo,img_0036,0.3,annular_high
img_00549.png,not_blorbo,img_0036,0.5,annular_high
img_00550.png,not_blorbo,img_0036,0.7,annular_high
img_00551.png,not_blorbo,img_0036,0.85,annular_high
img_00552.png,not_blorbo,img_0036,1.0,annular_high
img_00553.png,not_blorbo,img_0036,0.0,annular_low
img_00554.png,not_blorbo,img_0036,0.15,annular_low
img_00555.png,not_blorbo,img_0036,0.3,annular_low
img_00556.png,not_blorbo,img_0036,0.5,annular_low
img_00557.png,not_blorbo,img_0036,0.7,annular_low
img_00558.png,not_blorbo,img_0036,0.85,annular_low
img_00559.png,not_blorbo,img_0036,1.0,annular_low
img_00560.png,not_blorbo,img_0036,0.0,annular_mid
img_00561.png,not_blorbo,img_0036,0.15,annular_mid
img_00562.png,not_blorbo,img_0036,0.3,annular_mid
img_00563.png,not_blorbo,img_0036,0.5,annular_mid
img_00564.png,not_blorbo,img_0036,0.7,annular_mid
img_00565.png,not_blorbo,img_0036,0.85,annular_mid
img_00566.png,not_blorbo,img_0036,1.0,annular_mid
img_00567.png,not_blorbo,img_0036,0.0,mag_log
img_00568.png,not_blorbo,img_0036,0.15,mag_log
img_00569.png,not_blorbo,img_0036,0.3,mag_log
img_00570.png,not_blorbo,img_0036,0.5,mag_log
img_00571.png,not_blorbo,img_0036,0.7,mag_log
img_00572.png,not_blorbo,img_0036,0.85,mag_log
img_00573.png,not_blorbo,img_0036,1.0,mag_log
img_00574.png,not_blorbo,img_0036,0.0,mag_phase_rgb
img_00575.png,not_blorbo,img_0036,0.15,mag_phase_rgb
img_00576.png,not_blorbo,img_0036,0.3,mag_phase_rgb
img_00577.png,not_blorbo,img_0036,0.5,mag_phase_rgb
img_00578.png,not_blorbo,img_0036,0.7,mag_phase_rgb
img_00579.png,not_blorbo,img_0036,0.85,mag_phase_rgb
img_00580.png,not_blorbo,img_0036,1.0,mag_phase_rgb
img_00581.png,not_blorbo,img_0036,0.0,phase
img_00582.png,not_blorbo,img_0036,0.15,phase
img_00583.png,not_blorbo,img_0036,0.3,phase
img_00584.png,not_blorbo,img_0036,0.5,phase
img_00585.png,not_blorbo,img_0036,0.7,phase
img_00586.png,not_blorbo,img_0036,0.85,phase
img_00587.png,not_blorbo,img_0036,1.0,phase
img_00588.png,not_blorbo,img_0037,0.0,annular_high
img_00589.png,not_blorbo,img_0037,0.15,annular_high
img_00590.png,not_blorbo,img_0037,0.3,annular_high
img_00591.png,not_blorbo,img_0037,0.5,annular_high
img_00592.png,not_blorbo,img_0037,0.7,annular_high
img_00593.png,not_blorbo,img_0037,0.85,annular_high
img_00594.png,not_blorbo,img_0037,1.0,annular_high
img_00595.png,not_blorbo,img_0037,0.0,annular_low
img_00596.png,not_blorbo,img_0037,0.15,annular_low
img_00597.png,not_blorbo,img_0037,0.3,annular_low
img_00598.png,not_blorbo,img_0037,0.5,annular_low
img_00599.png,not_blorbo,img_0037,0.7,annular_low
img_00600.png,not_blorbo,img_0037,0.85,annular_low
img_00601.png,not_blorbo,img_0037,1.0,annular_low
img_00602.png,not_blorbo,img_0037,0.0,annular_mid
